"probe","HR","CI_lower","CI_upper","p_value"
"ILMN_2136010",0.95694387549271,0.849955133519993,1.07739990586393,0.466881538362198
"ILMN_2105441",0.973603413134881,0.905429991826671,1.04690988218264,0.470129488606558
"ILMN_1674097",0.969980017966376,0.892571838892552,1.05410141151374,0.472568536553835
"ILMN_2278335",1.02962293878523,0.950442962210323,1.11539928036011,0.474582315122809
"ILMN_1723123",1.03964837013682,0.9344918984544,1.15663788558879,0.474806865713504
"ILMN_1725276",1.02980589364732,0.949586805605669,1.11680172084357,0.477812723113173
"ILMN_1815205",0.970291950481929,0.892144426918851,1.05528481797674,0.481462011054548
"ILMN_1681263",1.02077948738619,0.963833221425242,1.08109031594449,0.482536558225906
"ILMN_1729180",1.03897686808256,0.933717393384938,1.15610241391917,0.482928699138263
"ILMN_2205622",0.963219817263682,0.866820973218197,1.07033914157028,0.48609818944313
"ILMN_1798496",1.03573952523748,0.936605963768322,1.14536572009755,0.493908196984046
"ILMN_1677691",1.03723850738455,0.933766018819676,1.15217699029277,0.495304739564723
"ILMN_1712082",1.03225616108231,0.941875947228626,1.13130904895456,0.497082242550133
"ILMN_1695631",0.967364764044786,0.878167286601745,1.06562223507173,0.501427034734866
"ILMN_1783185",1.02679170444411,0.949820660765859,1.11000028517503,0.506025599968814
"ILMN_1670779",0.964358909405334,0.863735525395094,1.07670470740919,0.518604982411031
"ILMN_2336585",1.03220221759658,0.937437591345202,1.13654650490643,0.518872625856877
"ILMN_1739726",0.964526249748388,0.864120834878294,1.07659814334267,0.51957308819476
"ILMN_2184373",0.970596377714716,0.886218508914029,1.06300795904988,0.520107521333624
"ILMN_1755537",1.02282003187626,0.954801924947185,1.09568360753484,0.520445100209614
"ILMN_1801216",1.03171838392559,0.937718612191794,1.13514097927739,0.52174699171217
"ILMN_1694034",1.03257530887708,0.933917069700278,1.14165572414773,0.531546573313564
"ILMN_1737640",1.02680517929157,0.94484627607936,1.11587345255244,0.533111301737031
"ILMN_1760103",1.01517765954845,0.968141062396571,1.06449950371398,0.533715302412293
"ILMN_1801886",0.972469399575024,0.889303845974479,1.0634123954266,0.540507504059099
"ILMN_1748751",0.965949765953255,0.864394869334705,1.07943601176542,0.541020980422498
"ILMN_2361714",0.968679418305798,0.873953152053961,1.07367290025098,0.544458958853792
"ILMN_1785071",1.03212263542662,0.931758804390202,1.14329709527904,0.544662615600014
"ILMN_1814015",0.980822031689211,0.920870987566116,1.04467604130908,0.547330960294208
"ILMN_1666733",0.974725213302359,0.895437168455512,1.06103395628091,0.554261112114915
"ILMN_2165753",0.981619818837473,0.922645679991744,1.04436349687687,0.557306398895029
"ILMN_1696584",0.969263697837098,0.87307464264801,1.07605016805373,0.558247061650056
"ILMN_1769143",0.966258521164657,0.860402057101177,1.08513865351384,0.5620516661465
"ILMN_1687319",1.03212547731,0.927448680753502,1.14861665450524,0.562219833916802
"ILMN_1683121",0.972188289014609,0.883391118306709,1.06991122019522,0.563816526083629
"ILMN_1791711",1.0277149726727,0.935897879824373,1.12853986297506,0.566955890511311
"ILMN_1680874",1.02920178669243,0.932374490970834,1.13608461834681,0.568009959396202
"ILMN_1781745",0.974408000966152,0.890297939278421,1.06646428173965,0.57351704777411
"ILMN_2412880",1.0292486254866,0.930688132336343,1.13824674051309,0.57456308162875
"ILMN_1684724",1.02845193114555,0.931340061635784,1.13568976386484,0.579313694959862
"ILMN_1750974",0.975060485344366,0.888973987614394,1.06948343070347,0.592272507983776
"ILMN_1753686",0.97890963081119,0.904470457920865,1.05947525085307,0.597324677572759
"ILMN_1782937",1.02207803797364,0.941189893115237,1.10991790641778,0.603662967066132
"ILMN_1735445",1.02902323118762,0.923368554158187,1.14676724213244,0.604734111782351
"ILMN_1715638",0.9773598549762,0.895287330759941,1.06695610816728,0.608833769380793
"ILMN_1774375",1.02458632722806,0.932551794114955,1.12570384676486,0.612992002281331
"ILMN_1733559",1.02639409623203,0.927573968015943,1.13574213712935,0.613988635806925
"ILMN_1726448",1.02548933131872,0.929666547388143,1.13118878118507,0.615042429602639
"ILMN_2404951",0.980676334951141,0.907305687613035,1.05998021070863,0.622849492457994
"ILMN_1692861",0.9736124976471,0.874798469937688,1.08358819562424,0.624303145927839
"ILMN_1740717",1.01652101256235,0.95188865511474,1.08554184717773,0.624921258246541
"ILMN_2369666",1.02231566149731,0.935460255516728,1.11723539891641,0.626110088153542
"ILMN_1786720",1.02111570383549,0.938608663820733,1.11087540613048,0.626890055509717
"ILMN_2096372",1.02635897369424,0.922807969455946,1.14152974156015,0.631591044681802
"ILMN_2124802",0.978324568729184,0.892808114330273,1.07203210456607,0.638665697080145
"ILMN_1807423",1.0234134010647,0.928868672648507,1.1275813474174,0.639803949326044
"ILMN_1693738",1.02351410232036,0.928553597487964,1.1281859447669,0.639891795320424
"ILMN_1792748",0.98507468477566,0.923508989875416,1.05074465459916,0.647885463396813
"ILMN_1764309",1.0161789471062,0.94852374247038,1.08865978394221,0.647977818701753
"ILMN_2219681",0.975745206573688,0.877024710180966,1.08557797414291,0.651861804465689
"ILMN_1732398",1.02044478017995,0.934238737798732,1.11460540787472,0.653120574101803
"ILMN_1793888",1.02191282961257,0.92940977646003,1.12362260197473,0.654318092945203
"ILMN_1753139",1.0228315310055,0.926263363572175,1.12946747325123,0.655479847922226
"ILMN_1697499",0.987624260960505,0.934381602296359,1.04390077719918,0.659621667508164
"ILMN_1653358",1.02306186017466,0.92419261373824,1.13250804451946,0.660160665020513
"ILMN_2209417",0.973982722020436,0.865807204185483,1.09567388468058,0.660754372432936
"ILMN_2338452",1.01848288326539,0.938238729867226,1.1055900278721,0.661816841396805
"ILMN_2113470",1.01749190777739,0.941390053670749,1.09974582624448,0.661961512447623
"ILMN_1655613",1.01967589224628,0.933490418814254,1.11381852911673,0.665407361439415
"ILMN_1725139",1.01891553797674,0.935218978630781,1.11010244365487,0.668287438287813
"ILMN_2159694",0.982592104142115,0.906450461387302,1.06512962842423,0.66956804687535
"ILMN_1701831",1.02091425909861,0.927425317900017,1.1238273360823,0.67272383163086
"ILMN_1651568",0.980345137458835,0.893892143732456,1.07515945327162,0.673433859549753
"ILMN_1782412",1.02295611121708,0.920160693349505,1.13723528188017,0.674445326777657
"ILMN_1663640",0.977562560445895,0.878630339035531,1.08763437492327,0.676780004860629
"ILMN_1692223",1.0164008763512,0.939538953640958,1.09955072905074,0.685119958364025
"ILMN_2171384",1.01492234325355,0.944413724484058,1.09069503770502,0.686800175899019
"ILMN_1731785",0.97763908640722,0.874676880861464,1.09272144283704,0.690411680470611
"ILMN_1660317",1.01833151125708,0.931249068836503,1.11355715836017,0.690419209375374
"ILMN_1731521",0.979931446512675,0.886827241273408,1.08281026469774,0.690621955653975
"ILMN_1723042",1.0173796759835,0.933994171759544,1.10820970451491,0.692903880173657
"ILMN_1651282",0.979960326831696,0.886110249105486,1.08375029307416,0.693490144022751
"ILMN_1748323",0.979298719360074,0.881265515956984,1.0882372728483,0.69748992154863
"ILMN_1653026",1.01764073109941,0.929637076073737,1.11397521059111,0.704731964748339
"ILMN_1670821",1.02088328483047,0.917099500441442,1.13641178601078,0.705532711365933
"ILMN_1781517",0.988204143775245,0.929122013689934,1.05104325953519,0.705986051849549
"ILMN_1794729",1.01411798785143,0.941629044696767,1.0921873099348,0.711006935112803
"ILMN_1794829",1.02098006889021,0.914154352656513,1.14028916237381,0.712707451427547
"ILMN_2410612",0.990419843339252,0.940826372824385,1.04262751812044,0.713405302814325
"ILMN_1810942",0.982241982202424,0.891662973650898,1.08202240096456,0.71661718592244
"ILMN_2093343",1.01658818676463,0.929904792547886,1.11135198974273,0.717496143406798
"ILMN_1696284",1.01043125562688,0.953499993117006,1.07076175114606,0.72579807540164
"ILMN_2177156",0.983820403299965,0.897410761880559,1.0785502325836,0.728004992557266
"ILMN_1797219",1.016320805635,0.926739467538619,1.11456133697417,0.730935732728053
"ILMN_1811468",1.01725009571523,0.920690478932891,1.12393663333198,0.736786676428587
"ILMN_2167808",0.984587438853573,0.899037253109473,1.07827837099671,0.737683789980263
"ILMN_2135944",0.985633844033075,0.900742209541025,1.07852620229536,0.752836293589809
"ILMN_2404154",1.01440308086679,0.927873388918816,1.10900217935022,0.753245689741068
"ILMN_1754247",1.01724757750336,0.914371217180607,1.13169860828204,0.753245998862754
"ILMN_1774742",0.983248500631159,0.88361929211536,1.0941110301915,0.756617764266983
"ILMN_2078592",0.984218121780712,0.888331359333379,1.09045493110642,0.760991574019554
"ILMN_1677920",0.98319134642257,0.88098160414702,1.09725926072675,0.762128849779495
"ILMN_1751228",0.983248580845177,0.881264805792311,1.09703435945665,0.76236847908878
"ILMN_1668052",1.0140636865069,0.924665013503406,1.11210562233323,0.766774086266063
"ILMN_1754528",0.989356402054202,0.91800592650557,1.06625247400263,0.779323285462938
"ILMN_1691071",0.984678409742114,0.883635776271612,1.09727514055998,0.779852307485712
"ILMN_1670959",0.990290249255364,0.921578227975655,1.06412537536223,0.790282723283857
"ILMN_1782939",1.01242776006509,0.923493268180626,1.10992684480505,0.792321737476407
"ILMN_2169383",1.00734778879853,0.951812948344222,1.0661228861853,0.800241331654965
"ILMN_1695946",1.01327129352126,0.913058467352148,1.12448298875285,0.804029793913782
"ILMN_1801584",1.01353422273054,0.909588624592976,1.12935847356895,0.807611390044737
"ILMN_1716359",1.01276622509447,0.912985273927938,1.12345232281706,0.810551484229292
"ILMN_1798000",0.987890495827468,0.893078068136319,1.09276855693345,0.812912731954645
"ILMN_1733904",1.0066075677939,0.95076083721359,1.06573467888046,0.821085905892133
"ILMN_1690884",0.989107480484386,0.896585521512573,1.09117712083916,0.826978258568766
"ILMN_1760087",1.00898544321892,0.930717262960222,1.09383554506089,0.82810083379891
"ILMN_1681526",1.0117044689988,0.910067220309977,1.12469267077162,0.829437570330895
"ILMN_1775587",0.988079253637873,0.88412419970651,1.10425731112627,0.832542277200883
"ILMN_1795190",0.991376569480058,0.913631129532703,1.07573775755292,0.835340127805661
"ILMN_1696380",1.00973452013573,0.920537577411779,1.10757434152811,0.837335700882742
"ILMN_1881909",0.993032364897772,0.923700820524519,1.06756782696642,0.849816852729309
"ILMN_1700147",1.00983274161476,0.910610257097208,1.11986676856454,0.852892220012367
"ILMN_2063254",0.990111411278988,0.890104207041684,1.10135487394563,0.854853621345713
"ILMN_2206722",1.01039024330356,0.903496380418818,1.12993086180355,0.856224237874845
"ILMN_2174437",1.00931869546243,0.912727143411181,1.11613228155203,0.856581528738886
"ILMN_1715401",0.992281759873562,0.911239516041172,1.08053159860254,0.858533122307175
"ILMN_1757689",0.99280606543032,0.916717849034405,1.0752096564864,0.859135330098545
"ILMN_1675009",0.991157775941189,0.897058521297107,1.09512781327598,0.861464643269914
"ILMN_2415329",1.00854175870386,0.916057466736137,1.110363176967,0.862395464611407
"ILMN_1768469",0.994512179468663,0.934113583309847,1.05881607203162,0.863321964476492
"ILMN_2389054",1.00572359849556,0.942410835097577,1.07328982106422,0.863405902971793
"ILMN_1836218",0.991038862186028,0.890912086294493,1.10241856797341,0.868432765453595
"ILMN_1703787",0.991261343236701,0.893436979008349,1.09979671054812,0.868495965439704
"ILMN_1728787",0.993246465974424,0.916661759036512,1.07622962608107,0.868530251937606
"ILMN_1662795",1.00611529081141,0.9319825097184,1.0861448233727,0.875934592053074
"ILMN_2165993",0.99546637370144,0.937037316252833,1.05753878098801,0.882944896585855
"ILMN_1695397",1.0069027171776,0.916788370976047,1.10587471869899,0.885654198875118
"ILMN_1764690",1.0078899710623,0.902368894004806,1.12575045584689,0.88922490432493
"ILMN_2116877",0.996286387955692,0.945006557454374,1.05034886688998,0.890241767458376
"ILMN_2199439",1.00558497966984,0.92769260039059,1.09001748091108,0.892299780139696
"ILMN_1760414",1.00634223744591,0.913792704015489,1.10826524923805,0.897797135313749
"ILMN_1787266",0.995056214096144,0.921835595513758,1.07409268423783,0.898868482170395
"ILMN_1731433",0.993530609254543,0.897428614345364,1.09992377749817,0.900486289666761
"ILMN_1804593",1.00631788534905,0.906436776669307,1.11720498598308,0.905996974329923
"ILMN_1709348",1.00562386652099,0.914073590782096,1.10634348384507,0.908321532595817
"ILMN_1729801",0.993914936017104,0.890949903476816,1.10877940070801,0.912893921372419
"ILMN_2232630",1.00457137869486,0.925567018838458,1.09031937650431,0.913092799842185
"ILMN_2163324",1.00427809482337,0.928844301862884,1.08583805673273,0.91466414620418
"ILMN_1687842",1.00343771017721,0.942079323544588,1.06879241804954,0.91510441802358
"ILMN_1672783",0.995892382777206,0.92027855178857,1.07771895383858,0.918622940687287
"ILMN_1814151",1.00523631628532,0.9092012597145,1.11141514684678,0.918800672260724
"ILMN_1717572",0.997417967317794,0.941840711466761,1.05627479192215,0.929572263041472
"ILMN_1718984",1.00473054670207,0.901161208295539,1.12020298053618,0.932240807121391
"ILMN_1766079",0.995689804451944,0.900130357892167,1.10139401254181,0.933127641023691
"ILMN_1812824",0.995935415301197,0.900572729795984,1.10139616561104,0.936784857299091
"ILMN_2311873",1.003261869566,0.922735146009568,1.09081612776743,0.93919117225199
"ILMN_2304495",1.0022641318437,0.934552331161971,1.07488190493456,0.949471879229728
"ILMN_1669410",1.00218812367873,0.933832567385208,1.07554723439881,0.95164373183488
"ILMN_1727539",1.00170025076544,0.946567949000854,1.06004370150362,0.953098526532948
"ILMN_1703337",1.00272355626397,0.913335786122838,1.10085966800324,0.954470661270383
"ILMN_2302757",0.998018826828014,0.932010251745701,1.06870238480481,0.954701928216949
"ILMN_1784459",1.0025685449785,0.916667565462838,1.09651931109049,0.955238133103238
"ILMN_1751607",0.997155177959508,0.899789095043914,1.10505723442106,0.95665978789427
"ILMN_2246083",1.00291611142299,0.89985777872109,1.11777744254359,0.958022540151353
"ILMN_1724375",0.99833760889755,0.93675318086842,1.06397074671826,0.959153533526996
"ILMN_1677711",0.998908244612362,0.935168677390007,1.06699219646598,0.974096426715034
"ILMN_1709634",1.00126163998722,0.915264324684316,1.09533917653317,0.97804613257567
"ILMN_1752562",1.00089247785084,0.924197265242276,1.08395230097958,0.982502023280897
"ILMN_1815895",0.999364399935661,0.91526199990222,1.09119487530943,0.988689815921185
"ILMN_1808713",0.999389057367124,0.91137171046305,1.09590683638588,0.989633846560337
"ILMN_1696339",0.999568967020418,0.912068052897054,1.09546444111999,0.992640414472172
"ILMN_2198912",0.999569530386915,0.901718051364294,1.10803953027914,0.993464274484999
"ILMN_2067408",0.99975338188629,0.911804419384319,1.09618554521591,0.995811170712157
